# index, _pos
65682,"array([-5.73978327, -6.81261908])"
65683,"array([-5.68997316, -6.86284868])"
65684,"array([-5.86453885, -6.59273211])"
65685,"array([-5.62133862, -6.31208575])"
65686,"array([-5.85459113, -6.74257744])"
65687,"array([-5.58566293, -6.69138636])"
65688,"array([-5.42367123, -6.36389154])"
65689,"array([-5.67902484, -6.76999394])"
65690,"array([-5.64077669, -6.35475025])"
65691,"array([-5.89359452, -6.50243505])"
65692,"array([-5.78631875, -6.36955941])"
65693,"array([-5.54520618, -6.21431521])"
65694,"array([-5.8668306 , -6.66240978])"
65695,"array([-5.48728875, -6.61628037])"
65696,"array([-5.58219728, -6.30063728])"
65697,"array([-5.9311775 , -6.41267961])"
65698,"array([-5.64944492, -6.34692587])"
65699,"array([-5.67856016, -6.3132355 ])"
65700,"array([-5.58604121, -6.36584094])"
65701,"array([-5.48553481, -6.60992391])"
65702,"array([-5.62340267, -6.76628804])"
65703,"array([-5.62448114, -6.78656145])"
65704,"array([-5.88951097, -6.66775734])"
65705,"array([-5.51928805, -6.38794487])"
65706,"array([-5.48906805, -6.69411336])"
65707,"array([-5.57707786, -6.26083141])"
65708,"array([-5.5410432 , -6.25388747])"
65709,"array([-5.40102614, -6.45663378])"
65710,"array([-5.31975932, -6.46568098])"
65711,"array([-5.44899356, -6.37230587])"
65712,"array([-5.95677136, -6.61025055])"
65713,"array([-5.80087955, -6.4339819 ])"
65714,"array([-5.91143426, -6.66477899])"
65715,"array([-5.791179  , -6.71440752])"
65716,"array([-5.42478747, -6.62164913])"
65717,"array([-5.29642257, -6.41182611])"
65718,"array([-5.80003177, -6.47437298])"
65719,"array([-5.62207111, -6.79681319])"
65720,"array([-5.88103565, -6.55995061])"
65721,"array([-5.41787838, -6.57617902])"
65722,"array([-5.31943127, -6.57758578])"
65723,"array([-5.87669865, -6.47687614])"
65724,"array([-5.84835582, -6.43804801])"
65725,"array([-5.76533284, -6.38613358])"
65726,"array([-5.67284615, -6.33008464])"
65727,"array([-5.40408517, -6.54222191])"
65728,"array([-5.72540709, -6.36220025])"
65729,"array([-5.6581848 , -6.74711626])"
65730,"array([-5.6394194 , -6.84676997])"
65731,"array([-5.92572924, -6.50508649])"
65732,"array([-5.88017448, -6.47992971])"
65733,"array([-5.48930113, -6.3406502 ])"
65734,"array([-5.90723341, -6.34093193])"
65735,"array([-5.45002824, -6.73412233])"
65736,"array([-5.7440268 , -6.27972404])"
65737,"array([-5.41509602, -6.38392184])"
65738,"array([-5.65204785, -6.71783739])"
65739,"array([-5.86279908, -6.44284911])"
65740,"array([-5.74746148, -6.38834081])"
65741,"array([-5.7372552 , -6.73713902])"
65742,"array([-5.81658684, -6.42277842])"
65743,"array([-5.88283079, -6.5927669 ])"
65744,"array([-5.84680486, -6.50080882])"
65745,"array([-5.84734907, -6.74918363])"
65746,"array([-5.64465155, -6.73245014])"
65747,"array([-5.8079393 , -6.29286088])"
65748,"array([-5.5913485 , -6.34970743])"
65749,"array([-5.32682354, -6.51549579])"
65750,"array([-5.41812337, -6.61953789])"
65751,"array([-5.69509805, -6.79565072])"
65752,"array([-5.89532766, -6.50566534])"
65753,"array([-5.86053724, -6.67282001])"
65754,"array([-5.97720792, -6.71392008])"
65755,"array([-5.80963501, -6.48518934])"
65756,"array([-5.60621991, -6.68932313])"
65757,"array([-5.30689567, -6.34142118])"
65758,"array([-5.70986985, -6.69513086])"
65759,"array([-5.82372327, -6.51088655])"
65760,"array([-5.88312521, -6.63496081])"
65761,"array([-5.68999923, -6.83067742])"
65762,"array([-5.49348062, -6.35041035])"
65763,"array([-5.71657647, -6.83293946])"
65764,"array([-5.55107039, -6.60332082])"
65765,"array([-5.4365355 , -6.40299723])"
65766,"array([-5.84229792, -6.55806407])"
65767,"array([-5.68198605, -6.23054308])"
65768,"array([-5.50950371, -6.60987931])"
65769,"array([-5.90239907, -6.35265093])"
65770,"array([-5.81159078, -6.66695797])"
65771,"array([-5.88601099, -6.55060772])"
65772,"array([-5.91726991, -6.64516339])"
65773,"array([-5.83022746, -6.69477634])"
65774,"array([-5.83744845, -6.50073526])"
65775,"array([-5.46164033, -6.39471644])"
65776,"array([-5.74536071, -6.4359347 ])"
65777,"array([-5.82150901, -6.73675083])"
65778,"array([-5.47922779, -6.23158078])"
65779,"array([-5.36997425, -6.44621881])"
65780,"array([-5.90933796, -6.62879144])"
65781,"array([-5.41145997, -6.3042551 ])"
65782,"array([-5.52995263, -6.60040577])"
65783,"array([-5.72090368, -6.30378861])"
65784,"array([-5.38412507, -6.51257155])"
65785,"array([-5.66503972, -6.71170283])"
65786,"array([-5.6873621, -6.7546716])"
65787,"array([-5.70131561, -6.79303094])"
65788,"array([-6.04846152, -6.51540786])"
65789,"array([-5.35154164, -6.50746025])"
65790,"array([-5.29948998, -6.43175872])"
65791,"array([-5.80795724, -6.57888436])"
65792,"array([-5.53325332, -6.58670219])"
65793,"array([-5.87523571, -6.76374305])"
65794,"array([-5.8747571 , -6.67039464])"
65795,"array([-5.43297511, -6.42309012])"
65796,"array([-5.71319685, -6.23931889])"
65797,"array([-5.85554605, -6.57730223])"
65798,"array([-5.64581366, -6.7773174 ])"
65799,"array([-5.82037714, -6.38824486])"
65800,"array([-5.76833173, -6.38829136])"
65801,"array([-5.73222828, -6.40919943])"
65802,"array([-5.76514459, -6.27073804])"
65803,"array([-5.88569326, -6.59050639])"
65804,"array([-5.75492789, -6.81637325])"
65805,"array([-5.79848031, -6.26829307])"
65806,"array([-5.32788678, -6.70541337])"
65807,"array([-5.64870873, -6.78568238])"
65808,"array([-5.6844587 , -6.81144762])"
65809,"array([-5.47711639, -6.32023705])"
65810,"array([-5.29305221, -6.65042094])"
65811,"array([-5.33849583, -6.46122141])"
65812,"array([-5.60525933, -6.70575697])"
65813,"array([-5.6805383 , -6.35512642])"
65814,"array([-26.90619851,  18.39727161])"
65815,"array([-26.99120717,  18.49705876])"
65816,"array([-5.65708062, -6.75486981])"
65817,"array([-5.72259466, -6.85185993])"
65818,"array([-5.79601625, -6.79520838])"
65819,"array([-5.76340301, -6.9258102 ])"
65820,"array([-5.51054719, -6.24241629])"
65821,"array([-5.63585166, -6.32000375])"
65822,"array([-5.31481157, -6.3219955 ])"
65823,"array([-5.75513081, -6.84106184])"
65824,"array([-5.83205403, -6.36570049])"
65825,"array([-5.94663931, -6.67403801])"
65826,"array([-5.59460897, -6.32943183])"
65827,"array([-5.76647248, -6.83157724])"
65828,"array([-5.55447289, -6.39842367])"
65829,"array([-5.64700077, -6.76186372])"
65830,"array([-5.83388663, -6.53809954])"
65831,"array([-5.66417718, -6.36398367])"
65832,"array([-5.8610264 , -6.80920302])"
65833,"array([-5.66313841, -6.37027889])"
65834,"array([-5.54662716, -6.61315511])"
65835,"array([-5.69517759, -6.20753923])"
65836,"array([-5.8600318 , -6.46303742])"
65837,"array([-5.6072212 , -6.34571313])"
65838,"array([-5.83143176, -6.50925033])"
65839,"array([-5.83239653, -6.87347246])"
65840,"array([-5.9155444 , -6.41946981])"
65841,"array([-5.91482153, -6.34686985])"
65842,"array([-5.73855876, -6.454126  ])"
65843,"array([-5.4138401 , -6.49153608])"
65844,"array([-5.75541897, -6.35778207])"
65845,"array([-5.68601184, -6.41799228])"
65846,"array([-5.64532456, -6.35744083])"
65847,"array([-5.76000157, -6.80793014])"
65848,"array([-5.80380579, -6.7953614 ])"
65849,"array([-5.7552111 , -6.89527144])"
65850,"array([-5.44676267, -6.36560937])"
65851,"array([-5.6597483 , -6.83807854])"
65852,"array([-5.95338592, -6.59716944])"
65853,"array([-5.81983214, -6.72628604])"
65854,"array([-5.65898131, -6.78870132])"
65855,"array([-5.80242037, -6.37498435])"
65856,"array([-5.37310769, -6.50399324])"
65857,"array([-6.01860228, -6.45835101])"
65858,"array([-5.54906108, -6.60347088])"
65859,"array([-5.36988483, -6.27225775])"
65860,"array([-5.62584735, -6.77081495])"
65861,"array([-5.61196684, -6.34368727])"
65862,"array([-5.34128823, -6.47192595])"
65863,"array([-6.01323277, -6.4236617 ])"
65864,"array([-5.45176681, -6.66800283])"
65865,"array([-5.52578797, -6.36167892])"
65866,"array([-5.21517212, -6.58344374])"
65867,"array([-5.57724018, -6.76548556])"
65868,"array([-5.86407549, -6.43617319])"
65869,"array([-5.66458272, -6.7917077 ])"
65870,"array([-5.34783647, -6.33205016])"
65871,"array([-5.74891611, -6.30935531])"
65872,"array([-5.4576133 , -6.41050178])"
65873,"array([-5.49825916, -6.34678626])"
65874,"array([-5.58088486, -6.37260907])"
65875,"array([-5.89913481, -6.65617426])"
65876,"array([-5.91230069, -6.589576  ])"
65877,"array([-5.60934866, -6.31014983])"
65878,"array([-5.84493299, -6.70261649])"
65879,"array([-5.53172238, -6.41415273])"
65880,"array([-5.47183559, -6.23535777])"
65881,"array([-5.70983946, -6.77753578])"
65882,"array([-5.63507304, -6.76531369])"
65883,"array([-5.56093823, -6.62612835])"
65884,"array([-5.69206351, -6.74235678])"
65885,"array([-5.83649675, -6.33192806])"
65886,"array([-5.7552608 , -6.75728041])"
65887,"array([-5.64056632, -6.69721603])"
65888,"array([-5.79792291, -6.73152129])"
65889,"array([-5.96204591, -6.45948523])"
65890,"array([-5.36421575, -6.60771845])"
65891,"array([-5.48044969, -6.29414192])"
65892,"array([-5.82865782, -6.39950177])"
65893,"array([-5.44498194, -6.34044893])"
65894,"array([-5.86013416, -6.54680902])"
65895,"array([-5.78396749, -6.3837175 ])"
65896,"array([-5.57024144, -6.39266258])"
65897,"array([-5.7102075 , -6.83473912])"
65898,"array([-5.35259196, -6.49445681])"
65899,"array([-5.48784388, -6.70583186])"
65900,"array([-5.81724021, -6.27343566])"
65901,"array([-5.84798173, -6.60312001])"
65902,"array([-5.9513278 , -6.40439203])"
65903,"array([-5.48511937, -6.32723952])"
65904,"array([-5.71282479, -6.6734552 ])"
65905,"array([-5.38316608, -6.41406223])"
65906,"array([-5.63390548, -6.34764617])"
65907,"array([-5.90082425, -6.5912258 ])"
65908,"array([-5.67452088, -6.32706272])"
65909,"array([-5.51059857, -6.3173027 ])"
65910,"array([-5.85187527, -6.54776943])"
65911,"array([-5.49999629, -6.60093645])"
65912,"array([-5.59282439, -6.64410128])"
65913,"array([-5.82823606, -6.54904648])"
65914,"array([-5.95106925, -6.5117249 ])"
65915,"array([-5.89170635, -6.51166145])"
65916,"array([-5.84921797, -6.33509917])"
65917,"array([-5.93567903, -6.59724673])"
65918,"array([-5.89669325, -6.54710579])"
65919,"array([-5.62453248, -6.68448666])"
65920,"array([-5.44888869, -6.36282798])"
65921,"array([-5.48231317, -6.24769265])"
65922,"array([-5.71721826, -6.80455766])"
65923,"array([-5.40383245, -6.6376723 ])"
65924,"array([-5.50075212, -6.60233354])"
65925,"array([-5.91394392, -6.25734933])"
65926,"array([-5.69662809, -6.84688039])"
65927,"array([-5.91611421, -6.55165212])"
65928,"array([-5.76658402, -6.35859755])"
65929,"array([-5.43632537, -6.36051076])"
65930,"array([-5.31825158, -6.58224634])"
65931,"array([-5.47134434, -6.42807596])"
65932,"array([-5.59655186, -6.7865707 ])"
65933,"array([-5.3080974 , -6.50803536])"
65934,"array([-5.81521939, -6.81457751])"
65935,"array([-5.76280532, -6.48003959])"
65936,"array([-5.66720443, -6.76732781])"
65937,"array([-5.93162393, -6.82421979])"
65938,"array([-5.80290185, -6.5343579 ])"
65939,"array([-5.85788377, -6.31778429])"
65940,"array([-5.61335742, -6.25485239])"
65941,"array([-5.35231877, -6.62972941])"
65942,"array([-5.82736416, -6.49883664])"
65943,"array([-5.9203003, -6.7828113])"
65944,"array([-5.40459805, -6.35904238])"
65945,"array([-5.53887536, -6.60737643])"
65946,"array([-5.84628935, -6.53074281])"
65947,"array([-5.5869072 , -6.69094188])"
65948,"array([-5.79344244, -6.47856704])"
65949,"array([-5.63180936, -6.20288957])"
65950,"array([-5.48092923, -6.33289989])"
65951,"array([-5.75168042, -6.33507154])"
65952,"array([-5.68440454, -6.85243219])"
65953,"array([-5.5436261 , -6.65135631])"
65954,"array([-5.85211333, -6.64927694])"
65955,"array([-5.74103431, -6.3353434 ])"
65956,"array([-5.88305098, -6.55684069])"
65957,"array([-5.64934426, -6.65183519])"
65958,"array([-5.87937217, -6.68493084])"
65959,"array([-5.92434803, -6.58255669])"
65960,"array([-5.58031163, -6.38127231])"
65961,"array([-5.78921739, -6.76979199])"
65962,"array([-5.79591649, -6.4501999 ])"
65963,"array([-5.77479159, -6.32775074])"
65964,"array([-5.6666151 , -6.75037711])"
65965,"array([-5.72224548, -6.31208235])"
65966,"array([-5.93638878, -6.6440878 ])"
65967,"array([-5.80761549, -6.54242878])"
65968,"array([-5.40871322, -6.33021597])"
65969,"array([-5.35218371, -6.6054954 ])"
65970,"array([-5.42579864, -6.32745939])"
65971,"array([-5.74004611, -6.75702772])"
65972,"array([-5.45693509, -6.3708489 ])"
65973,"array([-5.67223161, -6.34106723])"
65974,"array([-5.66051644, -6.78346904])"
65975,"array([-5.70849898, -6.80581402])"
65976,"array([-5.44914776, -6.69060203])"
65977,"array([-5.83629573, -6.60417374])"
65978,"array([-5.51044714, -6.63870914])"
65979,"array([-5.75887178, -6.23989894])"
65980,"array([-5.2974077 , -6.50201995])"
65981,"array([-5.90908102, -6.80817294])"
65982,"array([-5.73403627, -6.40492461])"
65983,"array([-5.60010791, -6.70012678])"
65984,"array([-5.47139544, -6.35697508])"
65985,"array([-5.65493576, -6.7077939 ])"
65986,"array([-5.82289553, -6.45283612])"
65987,"array([-5.93047549, -6.5826582 ])"
65988,"array([-5.68375279, -6.80600912])"
65989,"array([-5.83400485, -6.47368961])"
65990,"array([-5.31717165, -6.6100198 ])"
65991,"array([-5.30822439, -6.58456092])"
65992,"array([-5.93008294, -6.72260279])"
65993,"array([-5.84750562, -6.30822027])"
65994,"array([-5.60767977, -6.38416456])"
65995,"array([-5.96559879, -6.69549487])"
65996,"array([-5.87146652, -6.75248968])"
65997,"array([-5.90963368, -6.50495281])"
65998,"array([-5.87344004, -6.59801805])"
65999,"array([-5.62567855, -6.80978791])"
66000,"array([-5.81118462, -6.59214866])"
66001,"array([-5.33803242, -6.57894103])"
66002,"array([-5.86929614, -6.58344644])"
66003,"array([-5.29867741, -6.4892199 ])"
66004,"array([-5.60059149, -6.30077717])"
66005,"array([-5.41986619, -6.4329446 ])"
66006,"array([-5.57084145, -6.6235781 ])"
66007,"array([-5.76841481, -6.79500373])"
66008,"array([-5.46618269, -6.38194816])"
66009,"array([-5.48225427, -6.66770493])"
66010,"array([-5.70405029, -6.85840085])"
66011,"array([-5.67300143, -6.71351958])"
66012,"array([-5.83391877, -6.69958129])"
66013,"array([-5.33443606, -6.61016634])"
66014,"array([-5.72140317, -6.36361145])"
66015,"array([-5.83916184, -6.85118874])"
66016,"array([-5.90472873, -6.79482115])"
66017,"array([-5.42741485, -6.47634883])"
66018,"array([-5.36311575, -6.43283499])"
66019,"array([-5.7494315 , -6.78712568])"
66020,"array([-5.54296351, -6.33957278])"
66021,"array([-5.52841291, -6.40027705])"
66022,"array([-5.75020386, -6.38620559])"
66023,"array([-6.00854441, -6.53974198])"
66024,"array([-5.78965626, -6.77908163])"
66025,"array([-5.95738384, -6.45549518])"
66026,"array([-5.72227621, -6.33427952])"
66027,"array([-5.41710516, -6.72331929])"
66028,"array([-5.76630526, -6.77129127])"
66029,"array([-5.81707685, -6.37391552])"
66030,"array([-5.94236827, -6.42719913])"
66031,"array([-5.90835775, -6.569677  ])"
66032,"array([-5.58392787, -6.93604214])"
66033,"array([-5.31440471, -6.47866096])"
66034,"array([-5.93277836, -6.44520197])"
66035,"array([-5.83595617, -6.68254561])"
66036,"array([-5.73005495, -6.8713912 ])"
66037,"array([-5.75209835, -6.78469439])"
66038,"array([-5.88327374, -6.48870211])"
66039,"array([-5.85838848, -6.64141017])"
66040,"array([-5.79797546, -6.50169981])"
66041,"array([-5.47866734, -6.39057984])"
66042,"array([-5.67520012, -6.87925501])"
66043,"array([-5.61002046, -6.6369971 ])"
66044,"array([-5.8406666 , -6.50787438])"
66045,"array([-5.65238939, -6.72441468])"
66046,"array([-5.75636051, -6.43682298])"
66047,"array([-5.94272642, -6.56371949])"
66048,"array([-5.68378825, -6.86485235])"
66049,"array([-5.64604323, -6.305968  ])"
66050,"array([-5.69641746, -6.76936544])"
66051,"array([-5.35850263, -6.24836638])"
66052,"array([-5.70884611, -6.33051605])"
66053,"array([-5.64699631, -6.84492067])"
66054,"array([-5.34048036, -6.48155763])"
66055,"array([-5.27702097, -6.48064971])"
66056,"array([-5.3692337 , -6.46178033])"
66057,"array([-5.56163378, -6.58765153])"
66058,"array([-5.54647615, -6.60560864])"
66059,"array([-5.58830834, -6.65496852])"
66060,"array([-5.70893893, -6.25619773])"
66061,"array([-5.37914125, -6.6001218 ])"
66062,"array([-5.95382828, -6.64879258])"
66063,"array([-5.85591941, -6.50275123])"
66064,"array([-5.50551107, -6.60604816])"
66065,"array([-5.39100445, -6.49511026])"
66066,"array([-5.74253723, -6.48016962])"
66067,"array([-5.76668672, -6.37237534])"
66068,"array([-5.98837109, -6.57897018])"
66069,"array([-5.61713519, -6.79149371])"
66070,"array([-5.95785729, -6.59640529])"
66071,"array([-5.86690342, -6.68768277])"
66072,"array([-5.39912612, -6.43468182])"
66073,"array([-5.8925924 , -6.55412402])"
66074,"array([-5.41531679, -6.39582732])"
66075,"array([-5.52358244, -6.32780318])"
66076,"array([-5.84794985, -6.6570754 ])"
66077,"array([-5.78560923, -6.4261144 ])"
66078,"array([-5.63883011, -6.82310387])"
66079,"array([-5.82416117, -6.71439252])"
66080,"array([-5.67715537, -6.30651679])"
66081,"array([-5.90043226, -6.76211902])"
66082,"array([-5.70080228, -6.69177453])"
66083,"array([-6.02691171, -6.50805338])"
66084,"array([-5.39032125, -6.41439504])"
66085,"array([-5.61532361, -6.22504634])"
66086,"array([-5.85428685, -6.52749591])"
66087,"array([-5.63538565, -6.72713187])"
66088,"array([-5.89282837, -6.56949726])"
66089,"array([-5.38812992, -6.57135239])"
66090,"array([-5.79840519, -6.74574928])"
66091,"array([-5.84465245, -6.28983659])"
66092,"array([-5.93991649, -6.8142699 ])"
66093,"array([-5.77271039, -6.76116357])"
66094,"array([-5.82150505, -6.6444732 ])"
66095,"array([-5.91693109, -6.75224673])"
66096,"array([-5.86971561, -6.44581017])"
66097,"array([-5.86829874, -6.41928849])"
66098,"array([-5.88800478, -6.65312715])"
66099,"array([-5.88626858, -6.54442491])"
